"AVGMZ","MINMZ","MAXMZ","RT","MINRT","MAXRT","SUMINTENSITY","MAXINTENSITY","MEASUREMENTID","GROUPID","GROUPSETSINDEX"
782.568800338989,782.568115234375,782.570922851562,47.009822845459,42.3083572387695,56.3886947631836,104279362.900391,6019804,1,139,1
779.541776186542,779.540954589844,779.542724609375,47.009822845459,42.3083572387695,55.9624328613281,92492034.3164062,5605228.5,1,140,1
438.379216746695,438.378448486328,438.379455566406,47.009822845459,42.3083572387695,54.6819915771484,75274706.8457031,5349834.5,1,141,1
482.405474108335,482.405151367188,482.405822753906,47.009822845459,42.3083572387695,54.2557411193848,63036893.0722656,4889719.5,1,142,1
590.426783069235,590.426330566406,590.427185058594,47.009822845459,42.3083572387695,54.2557411193848,50405700.0546875,4174617.25,1,143,1
394.353019935008,394.352752685547,394.353302001953,47.009822845459,42.736499786377,54.6819915771484,56447533.4570312,3815402.75,1,144,1
756.553833785163,756.553283691406,756.554443359375,47.009822845459,42.3083572387695,56.3886947631836,65145209.921875,3735198.75,1,145,1
546.400528299994,546.400085449219,546.400756835938,47.009822845459,42.3083572387695,53.8160591125488,48280759.6210938,3699185.75,1,146,1
634.453001378349,634.451904296875,634.453430175781,47.009822845459,41.8720779418945,53.8160591125488,46623369.0253906,3678840.25,1,147,1
678.479084462539,678.478515625,678.480224609375,47.009822845459,42.3083572387695,53.3896408081055,38480827.5273438,3192818.25,1,148,1
783.572802323685,783.572143554688,783.5732421875,47.009822845459,42.736499786377,56.3886947631836,49972051.8046875,2928379.5,1,149,1
722.505422624147,722.504943847656,722.506469726562,47.009822845459,41.8720779418945,52.9639205932617,31308219.6230469,2883297.5,1,150,1
468.389766323622,468.389465332031,468.390075683594,47.009822845459,42.3083572387695,55.1068077087402,31050887.9160156,2149829,1,151,1
350.326677831559,350.326416015625,350.326843261719,47.009822845459,43.1721076965332,55.1068077087402,32364618.8085938,2018120,1,152,1
333.300070236961,333.299835205078,333.300323486328,47.009822845459,43.1721076965332,55.5323181152344,26339762.6015625,1742433.125,1,153,1
512.416048239951,512.415649414062,512.416381835938,47.009822845459,42.3083572387695,54.6819915771484,25281317.8730469,1711394.875,1,154,1
556.44228444116,556.441772460938,556.442749023438,47.009822845459,42.3083572387695,54.2557411193848,20549695.4667969,1597341.375,1,155,1
570.457990623237,570.457458496094,570.458435058594,47.009822845459,42.736499786377,53.8160591125488,19199175.8320312,1596576.125,1,156,1
755.541722880108,755.540588378906,755.54248046875,47.009822845459,42.736499786377,56.3886947631836,27716706.7363281,1544752.25,1,157,1
591.430191336002,591.429077148438,591.4306640625,47.009822845459,42.736499786377,53.8160591125488,16824375.1640625,1329645.25,1,158,1
439.382646863079,439.381988525391,439.383026123047,47.009822845459,43.1721076965332,54.6819915771484,17954287.0703125,1307659.125,1,159,1
414.321766619473,414.321411132812,414.322174072266,47.009822845459,42.3083572387695,56.3886947631836,20924647.6318359,1269743,1,160,1
408.368660405069,408.368072509766,408.368988037109,47.009822845459,41.0165061950684,56.3886947631836,18739290.6914062,1250549.875,1,161,1
679.482451829598,679.4814453125,679.482971191406,47.009822845459,42.3083572387695,53.8160591125488,14722399.7587891,1211542.125,1,162,1
452.394929591521,452.394561767578,452.395172119141,47.009822845459,42.3083572387695,54.6819915771484,16086776.2519531,1198928.625,1,163,1
723.508728176156,723.507751464844,723.509216308594,47.009822845459,43.1721076965332,53.8160591125488,12402826.6074219,1074304.75,1,164,1
644.494807598378,644.494201660156,644.495300292969,47.009822845459,43.1721076965332,53.8160591125488,12191520.5976562,1030667.25,1,165,1
496.42119604365,496.420623779297,496.421539306641,47.009822845459,41.8720779418945,54.6819915771484,12779485.0839844,995722.125,1,166,1
527.435161384547,527.434387207031,527.435424804688,47.009822845459,42.736499786377,55.5323181152344,10645502.7792969,927470.5625,1,167,1
752.52258497763,752.521484375,752.523376464844,47.009822845459,42.3083572387695,57.6677780151367,15743006.2617188,921411,1,168,1
385.274146927882,385.273590087891,385.274658203125,47.009822845459,43.1721076965332,55.1068077087402,11399533.2480469,830996.1875,1,169,1
688.52095899694,688.520080566406,688.521423339844,47.009822845459,42.736499786377,54.6819915771484,9484828.56640625,798791.1875,1,170,1
459.351500234633,459.350952148438,459.351806640625,47.009822845459,43.1721076965332,53.8160591125488,8553145.12988281,760828.125,1,171,1
785.588201751455,785.587158203125,785.589050292969,47.009822845459,43.6089134216309,58.0972671508789,13192923.8125,736560,1,172,1
540.447479568796,540.4462890625,540.447937011719,47.009822845459,43.1721076965332,54.2557411193848,9261251.83789062,714166.0625,1,173,1
347.3157650516,347.315246582031,347.315979003906,47.009822845459,42.736499786377,55.5323181152344,9925465.7890625,640849.3125,1,174,1
173.466172830972,173.464828491211,173.467254638672,47.009822845459,38.8424949645996,53.3896408081055,8538961.53515625,580246.9375,1,175,1
811.561034094691,811.5595703125,811.561767578125,47.009822845459,43.1721076965332,53.8160591125488,6450436.890625,541604.875,1,176,1
672.526153677264,672.525085449219,672.527587890625,47.009822845459,43.1721076965332,52.5366744995117,4682440.9140625,527548.8125,1,177,1
458.322272565057,458.321472167969,458.322784423828,47.009822845459,43.1721076965332,54.6819915771484,4675251.41210938,509471.03125,1,178,1
571.461375625722,571.460693359375,571.46240234375,47.009822845459,43.6089134216309,56.8146324157715,5869537.08398438,450730.53125,1,179,1
557.445721755698,557.444946289062,557.446166992188,47.009822845459,43.1721076965332,53.8160591125488,6060434.42578125,448492.25,1,180,1
431.384646500298,431.383911132812,431.385437011719,47.009822845459,41.8720779418945,52.9639205932617,4950605.01953125,441919.75,1,181,1
855.586508766937,855.584655761719,855.587890625,47.009822845459,44.0383033752441,53.8160591125488,4425293.4296875,436769.9375,1,182,1
601.472065395317,601.471374511719,601.47265625,47.009822845459,43.6089134216309,55.1068077087402,5687360.2890625,433395.375,1,183,1
645.498251531825,645.497009277344,645.498840332031,47.009822845459,43.6089134216309,54.2557411193848,4456464.06640625,395821.71875,1,184,1
351.243513069698,351.243011474609,351.244079589844,47.009822845459,43.1721076965332,59.3922462463379,4402305.43359375,368912.875,1,185,1
898.60973475406,898.607116699219,898.611572265625,47.009822845459,43.1721076965332,53.3896408081055,4399606.13476562,346719.96875,1,186,1
378.329926557426,378.329528808594,378.330291748047,47.009822845459,44.4642677307129,54.6819915771484,4359017.56640625,333445.8125,1,187,1
689.524484750511,689.522705078125,689.525451660156,47.009822845459,43.6089134216309,53.8160591125488,3596687.81445312,318820.46875,1,188,1
453.398389744262,453.3974609375,453.399230957031,47.009822845459,42.736499786377,53.8160591125488,4098826.88964844,308354.25,1,189,1
592.432972943131,592.432250976562,592.433776855469,47.009822845459,43.6089134216309,54.2557411193848,3119343.4453125,303009.5,1,190,1
352.321167988003,352.320739746094,352.321929931641,47.009822845459,44.0383033752441,55.1068077087402,2994507.89257812,281531.3125,1,191,1
497.424612333026,497.423706054688,497.425231933594,47.009822845459,43.1721076965332,53.3896408081055,3364357.62890625,276033.5625,1,192,1
695.147654058501,695.14599609375,695.149047851562,47.009822845459,43.1721076965332,53.3896408081055,2340865.5703125,273302.65625,1,193,1
548.406893009855,548.405822753906,548.408081054688,47.009822845459,44.4642677307129,51.2770309448242,2098988.25390625,270789.25,1,194,1
338.341817968114,338.341156005859,338.342193603516,47.009822845459,41.0165061950684,56.8146324157715,3532655.17285156,258452.625,1,195,1
541.450768584538,541.4501953125,541.451538085938,47.009822845459,43.6089134216309,52.9639205932617,2476411.171875,255051.203125,1,196,1
548.728393060426,548.726684570312,548.729187011719,47.009822845459,43.1721076965332,55.5323181152344,2381123.40625,245842.59375,1,197,1
526.361822632101,526.360961914062,526.362548828125,47.009822845459,44.0383033752441,52.1220588684082,2065144.27929688,236830.6875,1,198,1
629.503278342353,629.501892089844,629.503967285156,47.009822845459,44.0383033752441,52.1220588684082,2083290.65820312,236028.875,1,199,1
563.403660566092,563.402587890625,563.404663085938,47.009822845459,41.8720779418945,55.9624328613281,2857202.42871094,234495.390625,1,200,1
615.48766810406,615.486022949219,615.488525390625,47.009822845459,43.6089134216309,53.8160591125488,2511512.7265625,227205.953125,1,201,1
585.477009483749,585.475830078125,585.477783203125,47.009822845459,44.0383033752441,52.9639205932617,2418999.19140625,218873.78125,1,202,1
315.231918305569,315.231567382812,315.232055664062,47.009822845459,44.0383033752441,52.1220588684082,1964189.02148438,168578.609375,1,203,1
132.101989478834,132.101837158203,132.102096557617,261.561859130859,253.67839050293,268.061279296875,136709990.9375,6653711.5,1,204,1
86.0965273863412,86.0964431762695,86.0966110229492,261.561859130859,253.231750488281,268.061279296875,71363300.75,3421529,1,205,1
